"","location","year","date","julian","water","air","dmean_1","dmean_2","dmean_3","dmean_4","dmean_5","dmean_6","cair","X.1","X","n_days","expected_days","complete"
"3214","saginaw",2017,2017-06-18,169,23.7,22.75,22.25,23.3,24.4,23.6,22.8,27.5,23.8,28,28,112,112,TRUE
"3215","saginaw",2017,2017-06-19,170,22.6,20,22.75,22.25,23.3,24.4,23.6,22.8,22.7285714285714,28,28,112,112,TRUE
"3216","saginaw",2017,2017-06-20,171,21.5,17.8,20,22.75,22.25,23.3,24.4,23.6,22.0142857142857,28,28,112,112,TRUE
"3217","saginaw",2017,2017-06-21,172,21.1,18.35,17.8,20,22.75,22.25,23.3,24.4,21.2642857142857,28,28,112,112,TRUE
"3218","saginaw",2017,2017-06-22,173,21.3,23.05,18.35,17.8,20,22.75,22.25,23.3,21.0714285714286,28,28,112,112,TRUE
"3219","saginaw",2017,2017-06-23,174,21.3,21.95,23.05,18.35,17.8,20,22.75,22.25,20.8785714285714,28,28,112,112,TRUE
"3220","saginaw",2017,2017-06-24,175,20.7,18.6,21.95,23.05,18.35,17.8,20,22.75,20.3571428571429,28,28,112,112,TRUE
"3221","saginaw",2017,2017-06-25,176,20,15.85,18.6,21.95,23.05,18.35,17.8,20,19.3714285714286,28,28,112,112,TRUE
"3222","saginaw",2017,2017-06-26,177,19.5,16.4,15.85,18.6,21.95,23.05,18.35,17.8,18.8571428571429,28,28,112,112,TRUE
"3223","saginaw",2017,2017-06-27,178,19,16.65,16.4,15.85,18.6,21.95,23.05,18.35,18.6928571428571,28,28,112,112,TRUE
"3224","saginaw",2017,2017-06-28,179,19.1,18.3,16.65,16.4,15.85,18.6,21.95,23.05,18.6857142857143,28,28,112,112,TRUE
"3225","saginaw",2017,2017-06-29,180,19.7,22.8,18.3,16.65,16.4,15.85,18.6,21.95,18.65,28,28,112,112,TRUE
"3226","saginaw",2017,2017-06-30,181,20.8,23.9,22.8,18.3,16.65,16.4,15.85,18.6,18.9285714285714,28,28,112,112,TRUE
"3227","saginaw",2017,2017-07-01,182,22,23.05,23.9,22.8,18.3,16.65,16.4,15.85,19.5642857142857,28,28,112,112,TRUE
"3228","saginaw",2017,2017-07-02,183,22.9,21.4,23.05,23.9,22.8,18.3,16.65,16.4,20.3571428571429,28,28,112,112,TRUE
"3229","saginaw",2017,2017-07-03,184,22.9,20,21.4,23.05,23.9,22.8,18.3,16.65,20.8714285714286,28,28,112,112,TRUE
"3230","saginaw",2017,2017-07-04,185,23.2,20.8,20,21.4,23.05,23.9,22.8,18.3,21.4642857142857,28,28,112,112,TRUE
"3231","saginaw",2017,2017-07-05,186,23.8,22.25,20.8,20,21.4,23.05,23.9,22.8,22.0285714285714,28,28,112,112,TRUE
"3232","saginaw",2017,2017-07-06,187,24.7,24.45,22.25,20.8,20,21.4,23.05,23.9,22.2642857142857,28,28,112,112,TRUE
"3233","saginaw",2017,2017-07-07,188,25.1,24.4,24.45,22.25,20.8,20,21.4,23.05,22.3357142857143,28,28,112,112,TRUE
"3234","saginaw",2017,2017-07-08,189,25.7,20,24.4,24.45,22.25,20.8,20,21.4,21.9,28,28,112,112,TRUE
"3235","saginaw",2017,2017-07-09,190,25.2,21.35,20,24.4,24.45,22.25,20.8,20,21.8928571428571,28,28,112,112,TRUE
"3236","saginaw",2017,2017-07-10,191,24.5,22.25,21.35,20,24.4,24.45,22.25,20.8,22.2142857142857,28,28,112,112,TRUE
"3237","saginaw",2017,2017-07-11,192,24.3,23.9,22.25,21.35,20,24.4,24.45,22.25,22.6571428571429,28,28,112,112,TRUE
"3238","saginaw",2017,2017-07-12,193,25.4,24.45,23.9,22.25,21.35,20,24.4,24.45,22.9714285714286,28,28,112,112,TRUE
"3239","saginaw",2017,2017-07-13,194,25.6,24.2,24.45,23.9,22.25,21.35,20,24.4,22.9357142857143,28,28,112,112,TRUE
"3240","saginaw",2017,2017-07-14,195,25.4,21.4,24.2,24.45,23.9,22.25,21.35,20,22.5071428571429,28,28,112,112,TRUE
"3241","saginaw",2017,2017-07-15,196,24.9,20.85,21.4,24.2,24.45,23.9,22.25,21.35,22.6285714285714,28,28,112,112,TRUE
"3242","saginaw",2017,2017-07-16,197,25.1,20.25,20.85,21.4,24.2,24.45,23.9,22.25,22.4714285714286,28,28,112,112,TRUE
"3243","saginaw",2017,2017-07-17,198,24.2,19.75,20.25,20.85,21.4,24.2,24.45,23.9,22.1142857142857,28,28,112,112,TRUE
"3244","saginaw",2017,2017-07-18,199,24.6,23.05,19.75,20.25,20.85,21.4,24.2,24.45,21.9928571428571,28,28,112,112,TRUE
"3245","saginaw",2017,2017-07-19,200,25.3,25.25,23.05,19.75,20.25,20.85,21.4,24.2,22.1071428571429,28,28,112,112,TRUE
"3246","saginaw",2017,2017-07-20,201,26.3,26.65,25.25,23.05,19.75,20.25,20.85,21.4,22.4571428571429,28,28,112,112,TRUE
"3247","saginaw",2017,2017-07-21,202,26.9,25.25,26.65,25.25,23.05,19.75,20.25,20.85,23.0071428571429,28,28,112,112,TRUE
"3248","saginaw",2017,2017-07-22,203,27.3,23.35,25.25,26.65,25.25,23.05,19.75,20.25,23.3642857142857,28,28,112,112,TRUE
"3249","saginaw",2018,2018-04-02,92,5.6,0.0500000000000003,-0.5,3.4,2.85,5.3,5,7.75,3.40714285714286,29,29,112,112,TRUE
"3250","saginaw",2018,2018-04-03,93,6,2.5,0.0500000000000003,-0.5,3.4,2.85,5.3,5,2.65714285714286,29,29,112,112,TRUE
"3251","saginaw",2018,2018-04-04,94,5.1,-1.6,2.5,0.0500000000000003,-0.5,3.4,2.85,5.3,1.71428571428571,29,29,112,112,TRUE
"3252","saginaw",2018,2018-04-05,95,4.5,-1.65,-1.6,2.5,0.0500000000000003,-0.5,3.4,2.85,0.721428571428571,29,29,112,112,TRUE
"3253","saginaw",2018,2018-04-06,96,4.6,-1.1,-1.65,-1.6,2.5,0.0500000000000003,-0.5,3.4,0.157142857142857,29,29,112,112,TRUE
"3254","saginaw",2018,2018-04-07,97,4.2,-4.6,-1.1,-1.65,-1.6,2.5,0.0500000000000003,-0.5,-0.985714285714286,29,29,112,112,TRUE
"3255","saginaw",2018,2018-04-08,98,3.8,-2.45,-4.6,-1.1,-1.65,-1.6,2.5,0.0500000000000003,-1.26428571428571,29,29,112,112,TRUE
"3256","saginaw",2018,2018-04-09,99,4.4,0.6,-2.45,-4.6,-1.1,-1.65,-1.6,2.5,-1.18571428571429,29,29,112,112,TRUE
"3257","saginaw",2018,2018-04-10,100,5.1,2.25,0.6,-2.45,-4.6,-1.1,-1.65,-1.6,-1.22142857142857,29,29,112,112,TRUE
"3258","saginaw",2018,2018-04-11,101,5.5,6.4,2.25,0.6,-2.45,-4.6,-1.1,-1.65,-0.0785714285714285,29,29,112,112,TRUE
"3259","saginaw",2018,2018-04-12,102,7,12.25,6.4,2.25,0.6,-2.45,-4.6,-1.1,1.90714285714286,29,29,112,112,TRUE
"3260","saginaw",2018,2018-04-13,103,8.1,4.7,12.25,6.4,2.25,0.6,-2.45,-4.6,2.73571428571429,29,29,112,112,TRUE
"3261","saginaw",2018,2018-04-14,104,7.1,0.35,4.7,12.25,6.4,2.25,0.6,-2.45,3.44285714285714,29,29,112,112,TRUE
"3262","saginaw",2018,2018-04-15,105,3.6,-1.05,0.35,4.7,12.25,6.4,2.25,0.6,3.64285714285714,29,29,112,112,TRUE
"3263","saginaw",2018,2018-04-16,106,2.3,0.3,-1.05,0.35,4.7,12.25,6.4,2.25,3.6,29,29,112,112,TRUE
"3264","saginaw",2018,2018-04-17,107,2.4,-0.25,0.3,-1.05,0.35,4.7,12.25,6.4,3.24285714285714,29,29,112,112,TRUE
"3265","saginaw",2018,2018-04-18,108,3.2,2.25,-0.25,0.3,-1.05,0.35,4.7,12.25,2.65,29,29,112,112,TRUE
"3266","saginaw",2018,2018-04-19,109,4.4,4.8,2.25,-0.25,0.3,-1.05,0.35,4.7,1.58571428571429,29,29,112,112,TRUE
"3267","saginaw",2018,2018-04-20,110,5.6,6.7,4.8,2.25,-0.25,0.3,-1.05,0.35,1.87142857142857,29,29,112,112,TRUE
"3268","saginaw",2018,2018-04-21,111,6.9,8.1,6.7,4.8,2.25,-0.25,0.3,-1.05,2.97857142857143,29,29,112,112,TRUE
"3269","saginaw",2018,2018-04-22,112,8.2,8.9,8.1,6.7,4.8,2.25,-0.25,0.3,4.4,29,29,112,112,TRUE
"3270","saginaw",2018,2018-04-23,113,9.4,9.7,8.9,8.1,6.7,4.8,2.25,-0.25,5.74285714285714,29,29,112,112,TRUE
"3271","saginaw",2018,2018-04-24,114,10.5,12.8,9.7,8.9,8.1,6.7,4.8,2.25,7.60714285714286,29,29,112,112,TRUE
"3272","saginaw",2018,2018-04-25,115,11.1,7.5,12.8,9.7,8.9,8.1,6.7,4.8,8.35714285714286,29,29,112,112,TRUE
"3273","saginaw",2018,2018-04-26,116,11.3,8.65,7.5,12.8,9.7,8.9,8.1,6.7,8.90714285714286,29,29,112,112,TRUE
"3274","saginaw",2018,2018-04-27,117,11.5,7.5,8.65,7.5,12.8,9.7,8.9,8.1,9.02142857142857,29,29,112,112,TRUE
"3275","saginaw",2018,2018-04-28,118,11.3,6.4,7.5,8.65,7.5,12.8,9.7,8.9,8.77857142857143,29,29,112,112,TRUE
"3276","saginaw",2018,2018-04-29,119,11.7,6.75,6.4,7.5,8.65,7.5,12.8,9.7,8.47142857142857,29,29,112,112,TRUE
"3277","saginaw",2018,2018-04-30,120,12.3,11.65,6.75,6.4,7.5,8.65,7.5,12.8,8.75,29,29,112,112,TRUE
"3278","saginaw",2018,2018-05-01,121,14.1,21.4,11.65,6.75,6.4,7.5,8.65,7.5,9.97857142857143,29,29,112,112,TRUE
"3279","saginaw",2018,2018-05-02,122,15.8,22.25,21.4,11.65,6.75,6.4,7.5,8.65,12.0857142857143,29,29,112,112,TRUE
"3280","saginaw",2018,2018-05-03,123,16.9,13.9,22.25,21.4,11.65,6.75,6.4,7.5,12.8357142857143,29,29,112,112,TRUE
"3281","saginaw",2018,2018-05-04,124,16,17.25,13.9,22.25,21.4,11.65,6.75,6.4,14.2285714285714,29,29,112,112,TRUE
"3282","saginaw",2018,2018-05-05,125,15.7,18.9,17.25,13.9,22.25,21.4,11.65,6.75,16.0142857142857,29,29,112,112,TRUE
"3283","saginaw",2018,2018-05-06,126,15.7,11.65,18.9,17.25,13.9,22.25,21.4,11.65,16.7142857142857,29,29,112,112,TRUE
"3284","saginaw",2018,2018-05-07,127,15.6,12.5,11.65,18.9,17.25,13.9,22.25,21.4,16.8357142857143,29,29,112,112,TRUE
"3285","saginaw",2018,2018-05-08,128,16.5,18.9,12.5,11.65,18.9,17.25,13.9,22.25,16.4785714285714,29,29,112,112,TRUE
"3286","saginaw",2018,2018-05-09,129,17.8,20.55,18.9,12.5,11.65,18.9,17.25,13.9,16.2357142857143,29,29,112,112,TRUE
"3287","saginaw",2018,2018-05-10,130,17.9,13.05,20.55,18.9,12.5,11.65,18.9,17.25,16.1142857142857,29,29,112,112,TRUE
"3288","saginaw",2018,2018-05-11,131,16.2,5.55,13.05,20.55,18.9,12.5,11.65,18.9,14.4428571428571,29,29,112,112,TRUE
"3289","saginaw",2018,2018-05-12,132,14.5,9.45,5.55,13.05,20.55,18.9,12.5,11.65,13.0928571428571,29,29,112,112,TRUE
"3290","saginaw",2018,2018-05-13,133,14.9,13.6,9.45,5.55,13.05,20.55,18.9,12.5,13.3714285714286,29,29,112,112,TRUE
"3291","saginaw",2018,2018-05-14,134,16.4,18.05,13.6,9.45,5.55,13.05,20.55,18.9,14.1642857142857,29,29,112,112,TRUE
"3292","saginaw",2018,2018-05-15,135,17.6,16.15,18.05,13.6,9.45,5.55,13.05,20.55,13.7714285714286,29,29,112,112,TRUE
"3293","saginaw",2018,2018-05-16,136,18.2,16.95,16.15,18.05,13.6,9.45,5.55,13.05,13.2571428571429,29,29,112,112,TRUE
"3294","saginaw",2018,2018-05-17,137,19,13.6,16.95,16.15,18.05,13.6,9.45,5.55,13.3357142857143,29,29,112,112,TRUE
"3295","saginaw",2018,2018-05-18,138,18.5,15.55,13.6,16.95,16.15,18.05,13.6,9.45,14.7642857142857,29,29,112,112,TRUE
"3296","saginaw",2018,2018-05-19,139,18.2,15.85,15.55,13.6,16.95,16.15,18.05,13.6,15.6785714285714,29,29,112,112,TRUE
"3297","saginaw",2018,2018-05-20,140,17.6,12.75,15.85,15.55,13.6,16.95,16.15,18.05,15.5571428571429,29,29,112,112,TRUE
"3298","saginaw",2018,2018-05-21,141,16.5,12.5,12.75,15.85,15.55,13.6,16.95,16.15,14.7642857142857,29,29,112,112,TRUE
"3299","saginaw",2018,2018-05-22,142,16,14.45,12.5,12.75,15.85,15.55,13.6,16.95,14.5214285714286,29,29,112,112,TRUE
"3300","saginaw",2018,2018-05-23,143,16.6,18.6,14.45,12.5,12.75,15.85,15.55,13.6,14.7571428571429,29,29,112,112,TRUE
"3301","saginaw",2018,2018-05-24,144,18.7,21.1,18.6,14.45,12.5,12.75,15.85,15.55,15.8285714285714,29,29,112,112,TRUE
"3302","saginaw",2018,2018-05-25,145,20.5,24.2,21.1,18.6,14.45,12.5,12.75,15.85,17.0642857142857,29,29,112,112,TRUE
"3303","saginaw",2018,2018-05-26,146,22.1,24.45,24.2,21.1,18.6,14.45,12.5,12.75,18.2928571428571,29,29,112,112,TRUE
"3304","saginaw",2018,2018-05-27,147,23.3,25,24.45,24.2,21.1,18.6,14.45,12.5,20.0428571428571,29,29,112,112,TRUE
"3305","saginaw",2018,2018-05-28,148,23.4,25.55,25,24.45,24.2,21.1,18.6,14.45,21.9071428571429,29,29,112,112,TRUE
"3306","saginaw",2018,2018-05-29,149,24.3,22.2,25.55,25,24.45,24.2,21.1,18.6,23.0142857142857,29,29,112,112,TRUE
"3307","saginaw",2018,2018-05-30,150,24.8,23.9,22.2,25.55,25,24.45,24.2,21.1,23.7714285714286,29,29,112,112,TRUE
"3308","saginaw",2018,2018-05-31,151,25,25.85,23.9,22.2,25.55,25,24.45,24.2,24.45,29,29,112,112,TRUE
"3309","saginaw",2018,2018-06-01,152,24.5,20.85,25.85,23.9,22.2,25.55,25,24.45,23.9714285714286,29,29,112,112,TRUE
"3310","saginaw",2018,2018-06-02,153,22.8,13.35,20.85,25.85,23.9,22.2,25.55,25,22.3857142857143,29,29,112,112,TRUE
"3311","saginaw",2018,2018-06-03,154,21.6,18.9,13.35,20.85,25.85,23.9,22.2,25.55,21.5142857142857,29,29,112,112,TRUE
"3312","saginaw",2018,2018-06-04,155,21,17.8,18.9,13.35,20.85,25.85,23.9,22.2,20.4071428571429,29,29,112,112,TRUE
"3313","saginaw",2018,2018-06-05,156,20.7,15.3,17.8,18.9,13.35,20.85,25.85,23.9,19.4214285714286,29,29,112,112,TRUE
"3314","saginaw",2018,2018-06-06,157,20.4,15.25,15.3,17.8,18.9,13.35,20.85,25.85,18.1857142857143,29,29,112,112,TRUE
"3315","saginaw",2018,2018-06-07,158,21.3,21.65,15.25,15.3,17.8,18.9,13.35,20.85,17.5857142857143,29,29,112,112,TRUE
"3316","saginaw",2018,2018-06-08,159,22.1,20,21.65,15.25,15.3,17.8,18.9,13.35,17.4642857142857,29,29,112,112,TRUE
"3317","saginaw",2018,2018-06-09,160,22.6,17.5,20,21.65,15.25,15.3,17.8,18.9,18.0571428571429,29,29,112,112,TRUE
"3318","saginaw",2018,2018-06-10,161,21.5,18.3,17.5,20,21.65,15.25,15.3,17.8,17.9714285714286,29,29,112,112,TRUE
"3319","saginaw",2018,2018-06-11,162,20.4,19.45,18.3,17.5,20,21.65,15.25,15.3,18.2071428571429,29,29,112,112,TRUE
"3320","saginaw",2018,2018-06-12,163,21.2,19.7,19.45,18.3,17.5,20,21.65,15.25,18.8357142857143,29,29,112,112,TRUE
"3321","saginaw",2018,2018-06-13,164,22.5,21.1,19.7,19.45,18.3,17.5,20,21.65,19.6714285714286,29,29,112,112,TRUE
"3322","saginaw",2018,2018-06-14,165,23,21.1,21.1,19.7,19.45,18.3,17.5,20,19.5928571428571,29,29,112,112,TRUE
"3323","saginaw",2018,2018-06-15,166,23.5,19.45,21.1,21.1,19.7,19.45,18.3,17.5,19.5142857142857,29,29,112,112,TRUE
"3324","saginaw",2018,2018-06-16,167,23.9,23.05,19.45,21.1,21.1,19.7,19.45,18.3,20.3071428571429,29,29,112,112,TRUE
"3325","saginaw",2018,2018-06-17,168,24.4,27.75,23.05,19.45,21.1,21.1,19.7,19.45,21.6571428571429,29,29,112,112,TRUE
"3326","saginaw",2018,2018-06-18,169,25.4,26.15,27.75,23.05,19.45,21.1,21.1,19.7,22.6142857142857,29,29,112,112,TRUE
"3327","saginaw",2018,2018-06-19,170,25.7,19.75,26.15,27.75,23.05,19.45,21.1,21.1,22.6214285714286,29,29,112,112,TRUE
"3328","saginaw",2018,2018-06-20,171,25,19.7,19.75,26.15,27.75,23.05,19.45,21.1,22.4214285714286,29,29,112,112,TRUE
"3329","saginaw",2018,2018-06-21,172,24.6,17.2,19.7,19.75,26.15,27.75,23.05,19.45,21.8642857142857,29,29,112,112,TRUE
"3330","saginaw",2018,2018-06-22,173,23.3,19.15,17.2,19.7,19.75,26.15,27.75,23.05,21.8214285714286,29,29,112,112,TRUE
"3331","saginaw",2018,2018-06-23,174,22.6,20,19.15,17.2,19.7,19.75,26.15,27.75,21.3857142857143,29,29,112,112,TRUE
"3332","saginaw",2018,2018-06-24,175,22.6,19.45,20,19.15,17.2,19.7,19.75,26.15,20.2,29,29,112,112,TRUE
"3333","saginaw",2018,2018-06-25,176,22.7,17.25,19.45,20,19.15,17.2,19.7,19.75,18.9285714285714,29,29,112,112,TRUE
"3334","saginaw",2018,2018-06-26,177,22.9,18.6,17.25,19.45,20,19.15,17.2,19.7,18.7642857142857,29,29,112,112,TRUE
"3335","saginaw",2018,2018-06-27,178,22.8,20.55,18.6,17.25,19.45,20,19.15,17.2,18.8857142857143,29,29,112,112,TRUE
"3336","saginaw",2018,2018-06-28,179,22.6,23.35,20.55,18.6,17.25,19.45,20,19.15,19.7642857142857,29,29,112,112,TRUE
"3337","saginaw",2018,2018-06-29,180,24.3,25.25,23.35,20.55,18.6,17.25,19.45,20,20.6357142857143,29,29,112,112,TRUE
"3338","saginaw",2018,2018-06-30,181,26.1,29.45,25.25,23.35,20.55,18.6,17.25,19.45,21.9857142857143,29,29,112,112,TRUE
"3339","saginaw",2018,2018-07-01,182,27.7,29.15,29.45,25.25,23.35,20.55,18.6,17.25,23.3714285714286,29,29,112,112,TRUE
"3340","saginaw",2018,2018-07-02,183,28.4,25.3,29.15,29.45,25.25,23.35,20.55,18.6,24.5214285714286,29,29,112,112,TRUE
"3341","saginaw",2018,2018-07-03,184,28.7,25.55,25.3,29.15,29.45,25.25,23.35,20.55,25.5142857142857,29,29,112,112,TRUE
"3342","saginaw",2018,2018-07-04,185,29,27.5,25.55,25.3,29.15,29.45,25.25,23.35,26.5071428571429,29,29,112,112,TRUE
"3343","saginaw",2018,2018-07-05,186,29.3,27.5,27.5,25.55,25.3,29.15,29.45,25.25,27.1,29,29,112,112,TRUE
"3344","saginaw",2018,2018-07-06,187,29.1,19.4,27.5,27.5,25.55,25.3,29.15,29.45,26.2642857142857,29,29,112,112,TRUE
"3345","saginaw",2018,2018-07-07,188,28.2,18.9,19.4,27.5,27.5,25.55,25.3,29.15,24.7571428571429,29,29,112,112,TRUE
"3346","saginaw",2018,2018-07-08,189,27.1,21.95,18.9,19.4,27.5,27.5,25.55,25.3,23.7285714285714,29,29,112,112,TRUE
"3347","saginaw",2018,2018-07-09,190,27,24.2,21.95,18.9,19.4,27.5,27.5,25.55,23.5714285714286,29,29,112,112,TRUE
"3348","saginaw",2018,2018-07-10,191,27.1,24.15,24.2,21.95,18.9,19.4,27.5,27.5,23.3714285714286,29,29,112,112,TRUE
"3349","saginaw",2018,2018-07-11,192,27.2,21.1,24.15,24.2,21.95,18.9,19.4,27.5,22.4571428571429,29,29,112,112,TRUE
"3350","saginaw",2018,2018-07-12,193,27.2,21.4,21.1,24.15,24.2,21.95,18.9,19.4,21.5857142857143,29,29,112,112,TRUE
"3351","saginaw",2018,2018-07-13,194,26.8,25,21.4,21.1,24.15,24.2,21.95,18.9,22.3857142857143,29,29,112,112,TRUE
"3352","saginaw",2018,2018-07-14,195,27.1,25.25,25,21.4,21.1,24.15,24.2,21.95,23.2928571428571,29,29,112,112,TRUE
"3353","saginaw",2018,2018-07-15,196,27,26.15,25.25,25,21.4,21.1,24.15,24.2,23.8928571428571,29,29,112,112,TRUE
"3354","saginaw",2018,2018-07-16,197,28,25.25,26.15,25.25,25,21.4,21.1,24.15,24.0428571428571,29,29,112,112,TRUE
"3355","saginaw",2018,2018-07-17,198,28.1,21.4,25.25,26.15,25.25,25,21.4,21.1,23.65,29,29,112,112,TRUE
"3356","saginaw",2018,2018-07-18,199,27.4,19.75,21.4,25.25,26.15,25.25,25,21.4,23.4571428571429,29,29,112,112,TRUE
"3357","saginaw",2018,2018-07-19,200,26.9,21.1,19.75,21.4,25.25,26.15,25.25,25,23.4142857142857,29,29,112,112,TRUE
"3358","saginaw",2018,2018-07-20,201,26.3,23.05,21.1,19.75,21.4,25.25,26.15,25.25,23.1357142857143,29,29,112,112,TRUE
"3359","saginaw",2018,2018-07-21,202,26,22.25,23.05,21.1,19.75,21.4,25.25,26.15,22.7071428571429,29,29,112,112,TRUE
"3360","saginaw",2018,2018-07-22,203,25.3,20.55,22.25,23.05,21.1,19.75,21.4,25.25,21.9071428571429,29,29,112,112,TRUE
"3361","salmontrout",2010,2010-04-30,120,10.4,11.65,6.1,2.5,3.6,6.95,8.3,12.5,7.37142857142857,34,34,84,84,TRUE
"3362","salmontrout",2010,2010-05-01,121,12,17.25,11.65,6.1,2.5,3.6,6.95,8.3,8.05,34,34,84,84,TRUE
"3363","salmontrout",2010,2010-05-02,122,11,16.1,17.25,11.65,6.1,2.5,3.6,6.95,9.16428571428571,34,34,84,84,TRUE
"3364","salmontrout",2010,2010-05-03,123,9.5,13.3,16.1,17.25,11.65,6.1,2.5,3.6,10.0714285714286,34,34,84,84,TRUE
"3365","salmontrout",2010,2010-05-04,124,9.5,10.3,13.3,16.1,17.25,11.65,6.1,2.5,11.0285714285714,34,34,84,84,TRUE
"3366","salmontrout",2010,2010-05-05,125,9.3,9.2,10.3,13.3,16.1,17.25,11.65,6.1,11.9857142857143,34,34,84,84,TRUE
"3367","salmontrout",2010,2010-05-06,126,8.4,9.2,9.2,10.3,13.3,16.1,17.25,11.65,12.4285714285714,34,34,84,84,TRUE
"3368","salmontrout",2010,2010-05-07,127,5.9,2.2,9.2,9.2,10.3,13.3,16.1,17.25,11.0785714285714,34,34,84,84,TRUE
"3369","salmontrout",2010,2010-05-08,128,4.5,1.65,2.2,9.2,9.2,10.3,13.3,16.1,8.85,34,34,84,84,TRUE
"3370","salmontrout",2010,2010-05-09,129,6,2.5,1.65,2.2,9.2,9.2,10.3,13.3,6.90714285714286,34,34,84,84,TRUE
"3371","salmontrout",2010,2010-05-10,130,7,2.8,2.5,1.65,2.2,9.2,9.2,10.3,5.40714285714286,34,34,84,84,TRUE
"3372","salmontrout",2010,2010-05-11,131,7.4,9.7,2.8,2.5,1.65,2.2,9.2,9.2,5.32142857142857,34,34,84,84,TRUE
"3373","salmontrout",2010,2010-05-12,132,8.7,6.1,9.7,2.8,2.5,1.65,2.2,9.2,4.87857142857143,34,34,84,84,TRUE
"3374","salmontrout",2010,2010-05-13,133,8.2,8.6,6.1,9.7,2.8,2.5,1.65,2.2,4.79285714285714,34,34,84,84,TRUE
"3375","salmontrout",2010,2010-05-14,134,8.3,9.2,8.6,6.1,9.7,2.8,2.5,1.65,5.79285714285714,34,34,84,84,TRUE
"3376","salmontrout",2010,2010-05-15,135,9.3,6.4,9.2,8.6,6.1,9.7,2.8,2.5,6.47142857142857,34,34,84,84,TRUE
"3377","salmontrout",2010,2010-05-16,136,10.9,9.7,6.4,9.2,8.6,6.1,9.7,2.8,7.5,34,34,84,84,TRUE
"3378","salmontrout",2010,2010-05-17,137,11.4,13.05,9.7,6.4,9.2,8.6,6.1,9.7,8.96428571428571,34,34,84,84,TRUE
"3379","salmontrout",2010,2010-05-18,138,11.4,12.8,13.05,9.7,6.4,9.2,8.6,6.1,9.40714285714286,34,34,84,84,TRUE
"3380","salmontrout",2010,2010-05-19,139,12.3,15,12.8,13.05,9.7,6.4,9.2,8.6,10.6785714285714,34,34,84,84,TRUE
"3381","salmontrout",2010,2010-05-20,140,12,18.9,15,12.8,13.05,9.7,6.4,9.2,12.15,34,34,84,84,TRUE
"3382","salmontrout",2010,2010-05-21,141,11.7,11.9,18.9,15,12.8,13.05,9.7,6.4,12.5357142857143,34,34,84,84,TRUE
"3383","salmontrout",2010,2010-05-22,142,12,15.55,11.9,18.9,15,12.8,13.05,9.7,13.8428571428571,34,34,84,84,TRUE
"3384","salmontrout",2010,2010-05-23,143,14.6,16.1,15.55,11.9,18.9,15,12.8,13.05,14.7571428571429,34,34,84,84,TRUE
"3385","salmontrout",2010,2010-05-24,144,16.7,23.6,16.1,15.55,11.9,18.9,15,12.8,16.2642857142857,34,34,84,84,TRUE
"3386","salmontrout",2010,2010-05-25,145,17,28.6,23.6,16.1,15.55,11.9,18.9,15,18.5214285714286,34,34,84,84,TRUE
"3387","salmontrout",2010,2010-05-26,146,15.6,25.25,28.6,23.6,16.1,15.55,11.9,18.9,19.9857142857143,34,34,84,84,TRUE
"3388","salmontrout",2010,2010-05-27,147,13.7,18.6,25.25,28.6,23.6,16.1,15.55,11.9,19.9428571428571,34,34,84,84,TRUE
"3389","salmontrout",2010,2010-05-28,148,12.8,15.85,18.6,25.25,28.6,23.6,16.1,15.55,20.5071428571429,34,34,84,84,TRUE
"3390","salmontrout",2010,2010-05-29,149,13.3,13.3,15.85,18.6,25.25,28.6,23.6,16.1,20.1857142857143,34,34,84,84,TRUE
"3391","salmontrout",2010,2010-05-30,150,14.9,17.2,13.3,15.85,18.6,25.25,28.6,23.6,20.3428571428571,34,34,84,84,TRUE
"3392","salmontrout",2010,2010-05-31,151,14.4,19.15,17.2,13.3,15.85,18.6,25.25,28.6,19.7071428571429,34,34,84,84,TRUE
"3393","salmontrout",2010,2010-06-01,152,13.5,16.95,19.15,17.2,13.3,15.85,18.6,25.25,18.0428571428571,34,34,84,84,TRUE
"3394","salmontrout",2010,2010-06-02,153,12.7,19.45,16.95,19.15,17.2,13.3,15.85,18.6,17.2142857142857,34,34,84,84,TRUE
"3395","salmontrout",2010,2010-06-03,154,11.5,10.25,19.45,16.95,19.15,17.2,13.3,15.85,16.0214285714286,34,34,84,84,TRUE
"3396","salmontrout",2010,2010-06-04,155,11.3,13.6,10.25,19.45,16.95,19.15,17.2,13.3,15.7,34,34,84,84,TRUE
"3397","salmontrout",2010,2010-06-05,156,11.4,13.85,13.6,10.25,19.45,16.95,19.15,17.2,15.7785714285714,34,34,84,84,TRUE
"3398","salmontrout",2010,2010-06-06,157,11.1,11.95,13.85,13.6,10.25,19.45,16.95,19.15,15.0285714285714,34,34,84,84,TRUE
"3399","salmontrout",2010,2010-06-07,158,10.5,8.9,11.95,13.85,13.6,10.25,19.45,16.95,13.5642857142857,34,34,84,84,TRUE
"3400","salmontrout",2010,2010-06-08,159,10.6,12.25,8.9,11.95,13.85,13.6,10.25,19.45,12.8928571428571,34,34,84,84,TRUE
"3401","salmontrout",2010,2010-06-09,160,11.6,16.1,12.25,8.9,11.95,13.85,13.6,10.25,12.4142857142857,34,34,84,84,TRUE
"3402","salmontrout",2010,2010-06-10,161,11.7,16.1,16.1,12.25,8.9,11.95,13.85,13.6,13.25,34,34,84,84,TRUE
